company,financial_attention,financial_course,risk_preference,lottery_preference,answer_interest_rate,knowledge_interest_rate,answer_inflation_rate,knowledge_inflation_rate,answer_stock_fund,knowledge_stock_fund,factor_calculate,factor_judge,factor_attention
201502864,3,0,5,2,1,1,1,1,0,1,1.640138478,-0.460181242,-0.678258493
201502865,,,,,,,,,,,,,
201502866,,,,,,,,,,,,,
201502867,,,,,,,,,,,,,
201502868,,,,,,,,,,,,,
201502869,4,1,3,2,1,1,0,0,1,1,-0.343890591,1.016199316,0.825651182
201502870,,,,,,,,,,,,,
201502871,2,0,3,2,0,0,0,0,1,1,-1.303414417,0.493128468,-0.930456706
201502872,,,,,,,,,,,,,
201502873,,,,,,,,,,,,,
201502874,,,,,,,,,,,,,
201502875,4,1,2,1,1,1,0,0,0,0,-0.141477784,-1.221187758,0.897915847
201502876,,,,,,,,,,,,,
201502877,,,,,,,,,,,,,
201502878,,,,,,,,,,,,,
201502879,3,0,3,1,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201502880,,,,,,,,,,,,,
201502881,4,0,5,1,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201502882,,,,,,,,,,,,,
201502883,,,,,,,,,,,,,
201502884,,,,,,,,,,,,,
201502885,,,,,,,,,,,,,
201502886,,,,,,,,,,,,,
201502887,,,,,,,,,,,,,
201502888,,,,,,,,,,,,,
201502889,,,,,,,,,,,,,
201502890,,,,,,,,,,,,,
201502891,,,,,,,,,,,,,
201502892,,,,,,,,,,,,,
201502893,4,1,3,2,1,1,1,1,1,1,1.365961,0.444336203,1.083221746
201502894,,,,,,,,,,,,,
201502895,,,,,,,,,,,,,
201502896,,,,,,,,,,,,,
201502897,,,,,,,,,,,,,
201502898,,,,,,,,,,,,,
201502899,,,,,,,,,,,,,
201502900,,,,,,,,,,,,,
201502901,,,,,,,,,,,,,
201502902,,,,,,,,,,,,,
201502903,,,,,,,,,,,,,
201502904,,,,,,,,,,,,,
201502905,,,,,,,,,,,,,
201502906,,,,,,,,,,,,,
201502907,,,,,,,,,,,,,
201502908,,,,,,,,,,,,,
201502909,,,,,,,,,,,,,
201502910,,,,,,,,,,,,,
201502911,,,,,,,,,,,,,
201502912,,,,,,,,,,,,,
201502913,,,,,,,,,,,,,
201502914,,,,,,,,,,,,,
201502915,,,,,,,,,,,,,
201502916,,,,,,,,,,,,,
201502917,,,,,,,,,,,,,
201502918,,,,,,,,,,,,,
201502919,,,,,,,,,,,,,
201502920,4,0,3,2,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201502921,,,,,,,,,,,,,
201502922,,,,,,,,,,,,,
201502923,,,,,,,,,,,,,
201502924,,,,,,,,,,,,,
201502925,,,,,,,,,,,,,
201502927,,,,,,,,,,,,,
201502928,,,,,,,,,,,,,
201502929,,,,,,,,,,,,,
201502930,,,,,,,,,,,,,
201502931,,,,,,,,,,,,,
201502932,,,,,,,,,,,,,
201502933,,,,,,,,,,,,,
201502934,,,,,,,,,,,,,
201502935,,,,,,,,,,,,,
201502937,4,0,3,1,0,1,1,1,1,1,0.937379508,0.318494983,0.152406026
201502938,,,,,,,,,,,,,
201502939,,,,,,,,,,,,,
201502940,,,,,,,,,,,,,
201502941,,,,,,,,,,,,,
201502942,,,,,,,,,,,,,
201502943,,,,,,,,,,,,,
201502944,,,,,,,,,,,,,
201502945,,,,,,,,,,,,,
201502946,,,,,,,,,,,,,
201502947,4,0,3,1,1,1,0,1,1,1,0.637082303,0.874156848,-0.421531509
201502948,,,,,,,,,,,,,
201502949,,,,,,,,,,,,,
201502950,,,,,,,,,,,,,
201502951,4,0,3,2,0,1,0,1,1,1,0.065981936,0.634210263,-0.02589112
201502952,,,,,,,,,,,,,
201502953,,,,,,,,,,,,,
201502954,,,,,,,,,,,,,
201502955,,,,,,,,,,,,,
201502956,,,,,,,,,,,,,
201502957,,,,,,,,,,,,,
201502958,,,,,,,,,,,,,
201502959,5,0,4,1,0,1,0,0,1,1,-0.801497747,0.864256451,0.410741944
201502960,,,,,,,,,,,,,
201502961,1,0,1,2,0,0,0,0,0,0,-1.071975945,-1.718156961,-1.374098523
201502962,,,,,,,,,,,,,
201502963,,,,,,,,,,,,,
201502964,4,0,1,2,0,1,1,1,1,1,0.937379508,0.318494983,0.152406026
201502965,4,0,3,2,0,1,0,0,0,1,-0.669839145,-0.154366359,-0.024282187
201502966,3,0,5,1,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201502967,,,,,,,,,,,,,
201502968,4,1,2,1,1,1,0,0,1,1,-0.343890591,1.016199316,0.825651182
201502969,2,0,1,1,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201502970,,,,,,,,,,,,,
201502971,4,0,2,1,0,0,0,0,0,1,-1.258832809,-0.603799276,0.182238607
201502972,3,0,3,2,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201502973,,,,,,,,,,,,,
201502974,1,0,1,2,1,1,0,1,1,1,0.724159298,0.952461781,-1.969250953
201502975,2,0,3,2,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201502976,3,0,2,1,1,1,0,0,0,1,-0.069713112,0.11168187,-0.935829057
201502977,,,,,,,,,,,,,
201502978,,,,,,,,,,,,,
201502979,,,,,,,,,,,,,
201502980,,,,,,,,,,,,,
201502981,,,,,,,,,,,,,
201502982,,,,,,,,,,,,,
201502983,1,0,1,2,0,1,0,0,1,1,-0.685395087,0.96866303,-1.652883982
201502984,,,,,,,,,,,,,
201502985,,,,,,,,,,,,,
201502986,,,,,,,,,,,,,
201502987,,,,,,,,,,,,,
201502988,,,,,,,,,,,,,
201502989,,,,,,,,,,,,,
201502990,3,0,3,1,0,1,0,0,1,1,-0.743446417,0.916459741,-0.621071019
201502991,,,,,,,,,,,,,
201502992,,,,,,,,,,,,,
201502993,,,,,,,,,,,,,
201502994,,,,,,,,,,,,,
201502995,,,,,,,,,,,,,
201502996,,,,,,,,,,,,,
201502997,,,,,,,,,,,,,
201502998,,,,,,,,,,,,,
201502999,,,,,,,,,,,,,
201503000,4,0,3,2,0,0,0,1,1,1,-0.523011729,0.184777346,0.180629674
201503001,,,,,,,,,,,,,
201503002,,,,,,,,,,,,,
201503003,,,,,,,,,,,,,
201503004,,,,,,,,,,,,,
201503005,,,,,,,,,,,,,
201503006,,,,,,,,,,,,,
201503007,5,0,5,1,1,1,1,1,1,1,1.479454211,0.532339924,0.272672119
201503008,2,0,3,1,1,1,0,1,1,1,0.695133633,0.926360137,-1.453344472
201503009,2,0,2,2,0,0,0,0,1,1,-1.303414417,0.493128468,-0.930456706
201503010,,,,,,,,,,,,,
201503011,,,,,,,,,,,,,
201503012,2,0,3,,,,,,1,1,,,
201503013,,,,,,,,,,,,,
201503014,,,,,,,,,,,,,
201503015,4,1,3,1,0,1,0,0,0,0,-0.712578151,-1.461134343,1.293556236
201503016,,,,,,,,,,,,,
201503017,,,,,,,,,,,,,
201503018,,,,,,,,,,,,,
201503019,5,0,5,1,0,1,0,0,1,1,-0.801497747,0.864256451,0.410741944
201503020,,,,,,,,,,,,,
201503021,,,,,,,,,,,,,
201503022,,,,,,,,,,,,,
201503023,,,,,,,,,,,,,
201503024,,,,,,,,,,,,,
201503025,,,,,,,,,,,,,
201503026,,,,,,,,,,,,,
201503027,,,,,,,,,,,,,
201503028,,,,,,,,,,,,,
201503029,4,0,3,1,1,1,0,0,0,0,0.001041092,-1.107082394,-0.428540262
201503030,2,0,1,1,1,1,0,0,0,1,-0.040687447,0.137783515,-1.451735539
201503031,,,,,,,,,,,,,
201503032,,,,,,,,,,,,,
201503033,5,0,2,2,0,1,0,0,0,1,-0.69886481,-0.180468004,0.491624295
201503034,,,,,,,,,,,,,
201503035,,,,,,,,,,,,,
201503036,,,,,,,,,,,,,
201503037,,,,,,,,,,,,,
201503038,2,0,2,,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201503039,3,1,4,1,0,0,0,0,1,1,-1.474958958,0.352921459,0.911905884
201503040,5,0,3,2,1,1,1,1,0,1,1.582087148,-0.512384532,0.353554469
201503041,5,1,3,1,0,1,0,1,1,1,-0.105562605,0.494003253,1.816471471
201503042,4,1,4,1,1,1,1,1,1,1,1.365961,0.444336203,1.083221746
201503043,,,,,,,,,,,,,
201503044,,,,,,,,,,,,,
201503045,,,,,,,,,,,,,
201503046,3,0,3,2,0,1,1,1,1,1,0.966405173,0.344596628,-0.363500455
201503047,,,,,,,,,,,,,
201503048,,,,,,,,,,,,,
201503049,,,,,,,,,,,,,
201503050,3,0,4,1,1,1,0,1,1,1,0.666107968,0.900258492,-0.93743799
201503051,,,,,,,,,,,,,
201503052,,,,,,,,,,,,,
201503053,,,,,,,,,,,,,
201503054,3,0,3,1,0,1,1,1,1,1,0.966405173,0.344596628,-0.363500455
201503055,,,,,,,,,,,,,
201503056,,,,,,,,,,,,,
201503057,3,0,5,1,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201503058,4,0,3,2,1,1,0,0,0,0,0.001041092,-1.107082394,-0.428540262
201503059,,,,,,,,,,,,,
201503060,4,1,1,2,0,0,0,0,1,1,-1.503984623,0.326819815,1.427812365
201503061,2,0,2,2,0,1,0,0,0,1,-0.611787815,-0.10216307,-1.056095149
201503062,2,0,1,1,1,1,1,1,0,1,1.669164144,-0.434079598,-1.194164975
201503063,3,0,5,1,0,1,0,0,1,1,-0.743446417,0.916459741,-0.621071019
201503064,5,0,1,2,1,1,0,0,0,0,-0.027984573,-1.133184038,0.087366219
201503065,,,,,,,,,,,,,
201503066,,,,,,,,,,,,,
201503067,,,,,,,,,,,,,
201503068,3,0,3,2,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201503069,,,,,,,,,,,,,
201503070,3,1,2,2,0,1,0,0,1,1,-0.885965293,0.802354376,0.70538509
201503071,4,0,3,2,1,1,0,1,1,1,0.637082303,0.874156848,-0.421531509
201503072,,,,,,,,,,,,,
201503073,,,,,,,,,,,,,
201503074,,,,,,,,,,,,,
201503075,,,,,,,,,,,,,
201503076,4,0,2,1,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201503077,,,,,,,,,,,,,
201503078,3,0,1,2,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201503079,,,,,,,,,,,,,
201503080,,,,,,,,,,,,,
201503081,4,0,4,2,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201503082,,,,,,,,,,,,,
201503083,4,0,3,2,0,1,0,0,0,1,-0.669839145,-0.154366359,-0.024282187
201503084,4,0,1,2,0,1,1,1,1,1,0.937379508,0.318494983,0.152406026
201503085,,,,,,,,,,,,,
201503086,,,,,,,,,,,,,
201503087,,,,,,,,,,,,,
201503088,,,,,,,,,,,,,
201503089,1,0,5,1,1,1,1,1,1,1,1.595556871,0.636746502,-1.790953807
201503090,,,,,,,,,,,,,
201503091,,,,,,,,,,,,,
201503092,4,0,4,1,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201503093,,,,,,,,,,,,,
201503094,,,,,,,,,,,,,
201503095,,,,,,,,,,,,,
201503096,2,0,3,1,0,1,0,1,0,0,0.326446073,-1.550973523,-0.985439417
201503097,4,0,3,2,1,1,0,0,0,1,-0.098738777,0.085580226,-0.419922576
201503098,4,0,5,1,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201503099,,,,,,,,,,,,,
201503100,4,0,3,2,0,1,0,0,0,1,-0.669839145,-0.154366359,-0.024282187
201503101,4,0,5,1,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201503102,,,,,,,,,,,,,
201503103,,,,,,,,,,,,,
201503104,3,0,3,2,0,1,0,0,1,1,-0.743446417,0.916459741,-0.621071019
201503106,,,,,,,,,,,,,
201503107,3,0,3,2,0,0,0,0,0,1,-1.229807144,-0.577697631,-0.333667874
201503108,,,,,,,,,,,,,
201503109,,,,,,,,,,,,,
201503110,3,0,2,2,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201503111,,,,,,,,,,,,,
201503112,,,,,,,,,,,,,
201503113,,,,,,,,,,,,,
201503114,,,,,,,,,,,,,
201503115,,,,,,,,,,,,,
201503116,,,,,,,,,,,,,
201503117,,,,,,,,,,,,,
201503118,3,0,5,2,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201503119,,,,,,,,,,,,,
201503120,,,,,,,,,,,,,
201503121,,,,,,,,,,,,,
201503122,,,,,,,,,,,,,
201503123,2,1,1,2,1,1,0,0,1,1,-0.285839261,1.068402605,-0.20616178
201503124,4,0,4,2,1,1,0,0,0,1,-0.098738777,0.085580226,-0.419922576
201503125,4,0,3,2,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201503126,5,0,2,2,0,1,1,1,0,0,1.11076665,-1.944993736,0.740577173
201503127,4,0,5,1,0,1,0,0,0,1,-0.669839145,-0.154366359,-0.024282187
201503128,4,0,3,1,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201503130,,,,,,,,,,,,,
201503131,,,,,,,,,,,,,
201503132,4,0,1,2,1,1,0,0,0,1,-0.098738777,0.085580226,-0.419922576
201503133,3,1,3,2,0,1,0,0,1,1,-0.885965293,0.802354376,0.70538509
201503134,,,,,,,,,,,,,
201503135,,,,,,,,,,,,,
201503136,,,,,,,,,,,,,
201503137,,,,,,,,,,,,,
201503138,,,,,,,,,,,,,
201503139,3,0,1,2,1,1,1,1,0,1,1.640138478,-0.460181242,-0.678258493
201503140,,,,,,,,,,,,,
201503141,4,0,4,2,0,1,0,1,1,1,0.065981936,0.634210263,-0.02589112
201503142,,,,,,,,,,,,,
201503143,5,0,5,1,1,1,0,1,1,1,0.608056638,0.848055203,0.094374973
201503144,5,1,1,,0,0,0,0,0,0,-1.330597481,-1.936668904,2.015983512
201503145,2,0,1,2,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201503146,,,,,,,,,,,,,
201503147,4,0,4,1,1,1,1,1,0,1,1.611112813,-0.486282887,-0.162352012
201503148,,,,,,,,,,,,,
201503149,,,,,,,,,,,,,
201503150,,,,,,,,,,,,,
201503151,,,,,,,,,,,,,
201503152,3,1,3,1,1,1,0,0,1,1,-0.314864926,1.042300961,0.309744701
201503153,4,0,4,1,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201503154,,,,,,,,,,,,,
201503155,,,,,,,,,,,,,
201503156,,,,,,,,,,,,,
201503157,,,,,,,,,,,,,
201503158,,,,,,,,,,,,,
201503159,,,,,,,,,,,,,
201503160,,,,,,,,,,,,,
201503161,2,0,1,1,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201503162,,,,,,,,,,,,,
201503163,,,,,,,,,,,,,
201503164,,,,,,,,,,,,,
201503165,4,1,2,2,0,1,0,1,0,0,0.125875867,-1.717282177,1.372829654
201503166,2,0,1,2,1,1,0,0,0,0,0.059092422,-1.054879104,-1.460353225
201503167,2,0,1,,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201503168,2,0,2,2,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201503169,4,1,1,2,0,0,0,0,1,1,-1.503984623,0.326819815,1.427812365
201503170,1,0,1,2,0,0,0,0,0,0,-1.071975945,-1.718156961,-1.374098523
201503171,2,1,3,2,0,0,,,0,0,,,
201503172,1,0,1,1,0,0,0,0,0,0,-1.071975945,-1.718156961,-1.374098523
201503173,2,0,2,2,0,1,0,0,0,0,-0.512007945,-1.294825689,-1.064712835
201503174,4,0,5,1,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201503175,2,0,3,2,1,1,0,0,0,0,0.059092422,-1.054879104,-1.460353225
201503176,3,0,2,2,1,1,1,1,0,0,1.739918348,-1.652843862,-0.686876179
201503177,5,0,2,1,1,1,1,1,0,1,1.582087148,-0.512384532,0.353554469
201503178,4,0,5,1,1,1,1,1,1,1,1.508479876,0.558441568,-0.243234363
201503179,,,,,,,,,,,,,
201503180,,,,,,,,,,,,,
201503181,4,1,3,2,1,1,0,0,1,1,-0.343890591,1.016199316,0.825651182
201503182,,,,,,,,,,,,,
201503183,,,,,,,,,,,,,
201503184,3,0,3,2,0,0,0,0,1,1,-1.332440082,0.467026824,-0.414550225
201503185,,,,,,,,,,,,,
201503186,,,,,,,,,,,,,
201503187,3,0,3,2,0,0,0,0,1,1,-1.332440082,0.467026824,-0.414550225
201503188,4,0,3,2,0,0,0,0,1,1,-1.361465747,0.440925179,0.101356256
201503189,,,,,,,,,,,,,
201503190,2,0,1,2,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201503191,,,,,,,,,,,,,
201503192,,,,,,,,,,,,,
201503193,,,,,,,,,,,,,
201503194,,,,,,,,,,,,,
201503195,,,,,,,,,,,,,
201503196,4,0,3,2,0,1,0,0,0,0,-0.570059275,-1.347028978,-0.032899873
201503197,5,0,3,1,0,1,0,0,1,1,-0.801497747,0.864256451,0.410741944
201503198,4,0,2,2,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201503199,5,0,2,2,0,1,1,1,1,1,0.908353843,0.292393339,0.668312508
201503200,,,,,,,,,,,,,
201503201,,,,,,,,,,,,,
201503202,5,0,2,2,0,1,1,1,0,0,1.11076665,-1.944993736,0.740577173
201503203,,,,,,,,,,,,,
201503204,5,1,2,2,1,1,1,1,1,1,1.336935335,0.418234559,1.599128228
201503205,,,,,,,,,,,,,
201503206,,,,,,,,,,,,,
201503207,,,,,,,,,,,,,
201503208,,,,,,,,,,,,,
201503209,,,,,,,,,,,,,
201503210,3,1,2,2,0,1,0,0,0,0,-0.683552486,-1.435032699,0.777649755
201503211,,,,,,,,,,,,,
201503212,,,,,,,,,,,,,
201503213,,,,,,,,,,,,,
201503214,2,0,3,1,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201503215,,,,,,,,,,,,,
201503216,5,1,3,2,1,1,1,1,1,1,1.336935335,0.418234559,1.599128228
201503217,,,,,,,,,,,,,
201503218,,,,,,,,,,,,,
201503219,,,,,,,,,,,,,
201503220,4,1,3,1,1,1,0,0,1,1,-0.343890591,1.016199316,0.825651182
201503221,4,1,3,2,1,1,0,0,1,1,-0.343890591,1.016199316,0.825651182
201503222,,,,,,,,,,,,,
201503223,3,0,3,2,0,1,0,0,1,1,-0.743446417,0.916459741,-0.621071019
201503224,,,,,,,,,,,,,
201503225,,,,,,,,,,,,,
201503226,,,,,,,,,,,,,
201503227,4,1,3,1,1,1,0,0,0,1,-0.241257653,-0.028525139,0.906533533
201503228,,,,,,,,,,,,,
201503229,,,,,,,,,,,,,
201503230,4,1,3,1,0,1,0,0,1,1,-0.914990958,0.776252731,1.221291572
201503231,5,0,3,1,1,1,1,1,0,1,1.582087148,-0.512384532,0.353554469
201503232,,,,,,,,,,,,,
201503233,,,,,,,,,,,,,
201503234,3,1,3,2,1,1,1,1,1,1,1.394986665,0.470437848,0.567315265
201503235,,,,,,,,,,,,,
201503236,,,,,,,,,,,,,
201503237,,,,,,,,,,,,,
201503238,2,0,3,1,0,1,1,1,0,0,1.197843645,-1.866688802,-0.807142272
201503239,,,,,,,,,,,,,
201503240,,,,,,,,,,,,,
201503241,,,,,,,,,,,,,
201503242,3,0,2,2,0,0,0,0,0,0,-1.130027275,-1.770360251,-0.34228556
201503243,,,,,,,,,,,,,
201503244,,,,,,,,,,,,,
201503245,1,0,2,1,0,1,0,0,0,0,-0.48298228,-1.268724045,-1.580619317
201503246,,,,,,,,,,,,,
201503247,,,,,,,,,,,,,
201503248,5,0,3,2,0,1,0,0,0,0,-0.59908494,-1.373130623,0.483006609
201503249,2,0,1,2,0,1,0,0,0,0,-0.512007945,-1.294825689,-1.064712835
201503250,,,,,,,,,,,,,
201503251,,,,,,,,,,,,,
201503252,2,0,2,2,0,1,0,0,1,1,-0.714420752,0.942561385,-1.1369775
201503253,2,0,2,2,1,1,1,1,1,1,1.566531206,0.610644857,-1.275047326
201503254,,,,,,,,,,,,,
201503255,,,,,,,,,,,,,
201503256,5,0,4,2,0,1,1,1,0,0,1.11076665,-1.944993736,0.740577173
201503257,3,0,3,2,1,1,0,1,0,0,0.868520775,-1.337128582,-0.865173325
201503258,1,1,2,1,1,1,1,1,1,1,1.453037995,0.522641137,-0.464497698
201503259,,,,,,,,,,,,,
201503260,2,0,3,2,0,1,0,0,1,1,-0.714420752,0.942561385,-1.1369775
201503261,2,0,3,2,0,0,0,0,1,1,-1.303414417,0.493128468,-0.930456706
201503262,,,,,,,,,,,,,
201503263,4,0,5,1,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201503264,,,,,,,,,,,,,
201503265,,,,,,,,,,,,,
201503266,,,,,,,,,,,,,
201503267,,,,,,,,,,,,,
201503268,,,,,,,,,,,,,
201503269,,,,,,,,,,,,,
201503270,3,0,3,1,0,1,0,0,0,0,-0.54103361,-1.320927334,-0.548806354
201503271,,,,,,,,,,,,,
201503272,3,1,1,2,1,1,0,0,1,1,-0.314864926,1.042300961,0.309744701
201503273,,,,,,,,,,,,,
201503274,5,1,5,1,1,1,1,1,1,1,1.336935335,0.418234559,1.599128228
201503275,4,1,4,1,1,1,1,1,1,1,1.365961,0.444336203,1.083221746
201503276,,,,,,,,,,,,,
201503277,,,,,,,,,,,,,
201503278,,,,,,,,,,,,,
201503279,,,,,,,,,,,,,
201503280,,,,,,,,,,,,,
201503281,,,,,,,,,,,,,
201503282,3,0,4,2,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201503283,,,,,,,,,,,,,
201503284,4,0,2,2,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201503285,,,,,,,,,,,,,
201503286,,,,,,,,,,,,,
201503287,5,0,3,2,0,0,0,0,1,1,-1.390491412,0.414823535,0.617262738
201503288,,,,,,,,,,,,,
201503289,,,,,,,,,,,,,
201503290,,,,,,,,,,,,,
201503291,,,,,,,,,,,,,
201503292,4,1,1,2,1,1,1,1,0,1,1.468593938,-0.600388252,1.164104097
201503293,3,0,1,1,1,1,0,0,1,1,-0.17234605,1.156406325,-1.016711408
201503294,2,0,3,2,0,1,0,0,1,1,-0.714420752,0.942561385,-1.1369775
201503295,2,0,5,2,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201503296,,,,,,,,,,,,,
201503297,3,0,3,2,1,1,1,1,0,0,1.739918348,-1.652843862,-0.686876179
201503298,,,,,,,,,,,,,
201503299,,,,,,,,,,,,,
201503300,3,0,3,,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201503301,,,,,,,,,,,,,
201503302,,,,,,,,,,,,,
201503303,,,,,,,,,,,,,
201503304,,,,,,,,,,,,,
201503305,,,,,,,,,,,,,
201503306,,,,,,,,,,,,,
201503307,,,,,,,,,,,,,
201503308,,,,,,,,,,,,,
201503309,4,1,3,2,1,1,0,0,1,1,-0.343890591,1.016199316,0.825651182
201503310,,,,,,,,,,,,,
201503311,,,,,,,,,,,,,
201503312,,,,,,,,,,,,,
201503313,,,,,,,,,,,,,
201503314,2,0,2,1,1,1,0,0,0,1,-0.040687447,0.137783515,-1.451735539
201503315,,,,,,,,,,,,,
201503316,,,,,,,,,,,,,
201503317,,,,,,,,,,,,,
201503318,2,0,3,2,1,1,0,0,1,1,-0.143320385,1.18250797,-1.53261789
201503319,,,,,,,,,,,,,
201503320,,,,,,,,,,,,,
201503321,,,,,,,,,,,,,
201503322,1,1,1,1,0,1,0,0,0,1,-0.725281025,-0.19016679,-0.245545522
201503323,,,,,,,,,,,,,
201503324,,,,,,,,,,,,,
201503325,,,,,,,,,,,,,
201503326,4,1,3,,0,0,0,0,0,1,-1.401351685,-0.717904641,1.508694716
201503327,,,,,,,,,,,,,
201503328,,,,,,,,,,,,,
201503330,,,,,,,,,,,,,
201503332,,,,,,,,,,,,,
201503333,,,,,,,,,,,,,
201503334,,,,,,,,,,,,,
201503335,,,,,,,,,,,,,
201503336,,,,,,,,,,,,,
201503337,,,,,,,,,,,,,
201503338,,,,,,,,,,,,,
201503339,,,,,,,,,,,,,
201503340,,,,,,,,,,,,,
201503341,,,,,,,,,,,,,
201503342,,,,,,,,,,,,,
201503343,,,,,,,,,,,,,
201503346,,,,,,,,,,,,,
201503348,,,,,,,,,,,,,
201503349,,,,,,,,,,,,,
201503350,,,,,,,,,,,,,
201503351,,,,,,,,,,,,,
201503352,,,,,,,,,,,,,
201503353,,,,,,,,,,,,,
201503354,,,,,,,,,,,,,
201503355,,,,,,,,,,,,,
201503356,,,,,,,,,,,,,
201503357,,,,,,,,,,,,,
201503359,,,,,,,,,,,,,
201503360,,,,,,,,,,,,,
201503361,,,,,,,,,,,,,
201503362,,,,,,,,,,,,,
201503363,,,,,,,,,,,,,
201503364,4,0,4,1,0,1,0,0,1,1,-0.772472082,0.890358096,-0.105164538
201503365,,,,,,,,,,,,,
201503366,,,,,,,,,,,,,
201503367,,,,,,,,,,,,,
201503368,,,,,,,,,,,,,
201503369,,,,,,,,,,,,,
201503370,,,,,,,,,,,,,
201503371,,,,,,,,,,,,,
201503372,,,,,,,,,,,,,
201503373,,,,,,,,,,,,,
201503374,,,,,,,,,,,,,
201503376,,,,,,,,,,,,,
201503377,,,,,,,,,,,,,
201503378,,,,,,,,,,,,,
201503379,,,,,,,,,,,,,
201503380,,,,,,,,,,,,,
201503381,,,,,,,,,,,,,
201503382,,,,,,,,,,,,,
201503383,,,,,,,,,,,,,
201503384,,,,,,,,,,,,,
201503386,,,,,,,,,,,,,
201503387,,,,,,,,,,,,,
201503388,4,1,3,2,0,1,0,0,1,1,-0.914990958,0.776252731,1.221291572
201503389,,,,,,,,,,,,,
201503390,,,,,,,,,,,,,
201503391,5,0,4,1,0,0,0,0,1,1,-1.390491412,0.414823535,0.617262738
201503392,,,,,,,,,,,,,
201503393,,,,,,,,,,,,,
201503394,,,,,,,,,,,,,
201503395,,,,,,,,,,,,,
201503396,,,,,,,,,,,,,
201503397,,,,,,,,,,,,,
201503398,,,,,,,,,,,,,
201503399,5,1,3,1,0,1,1,1,0,1,0.868467905,-0.866436481,2.075650968
201503400,,,,,,,,,,,,,
201503401,5,1,3,1,1,1,0,0,1,1,-0.372916256,0.990097672,1.341557664
201503402,,,,,,,,,,,,,
201503403,,,,,,,,,,,,,
201503404,,,,,,,,,,,,,
201503406,,,,,,,,,,,,,
201503407,,,,,,,,,,,,,
201503408,,,,,,,,,,,,,
201503409,,,,,,,,,,,,,
201503410,4,1,2,1,1,1,1,1,0,1,1.468593938,-0.600388252,1.164104097
201503411,,,,,,,,,,,,,
201503412,,,,,,,,,,,,,
201503413,,,,,,,,,,,,,
201503416,3,0,3,2,1,1,1,1,1,1,1.537505541,0.584543213,-0.759140844
201503417,4,0,3,1,1,1,0,0,1,1,-0.201371715,1.130304681,-0.500804927
201503418,2,1,3,2,0,1,1,1,1,1,0.852911962,0.256592908,0.447049173
201503420,,,,,,,,,,,,,
201503422,,,,,,,,,,,,,
201503423,,,,,,,,,,,,,
201503424,,,,,,,,,,,,,
201503426,,,,,,,,,,,,,
201503427,,,,,,,,,,,,,
201503428,2,0,1,2,0,0,0,0,0,0,-1.10100161,-1.744258606,-0.858192042
201503429,,,,,,,,,,,,,
201503430,,,,,,,,,,,,,
201503431,,,,,,,,,,,,,
201503432,,,,,,,,,,,,,
201503433,,,,,,,,,,,,,
201503434,,,,,,,,,,,,,
201503435,,,,,,,,,,,,,
201503436,,,,,,,,,,,,,
201503437,,,,,,,,,,,,,
201503438,,,,,,,,,,,,,
201503439,,,,,,,,,,,,,
201503440,,,,,,,,,,,,,
201503441,3,0,2,2,0,1,0,0,0,1,-0.64081348,-0.128264715,-0.540188668
201503442,,,,,,,,,,,,,
201503443,,,,,,,,,,,,,
201503444,5,1,4,2,0,1,1,1,0,1,0.868467905,-0.866436481,2.075650968
