year,province,gdp,gdp_1,gdp_2,gdp_3,gdp_per,gdp_1_proportion,gdp_2_proportion,gdp_3_proportion,gdp_index,gdp_index_1,gdp_index_2,gdp_index_3,gdp_index_per
1989,新疆维吾尔自治区,217.29,78.01,73.83,65.45,1493,35.9013,33.9776,30.121,106.1,101.8,105,113.5,
1990,北京市,500.82,43.88,262.39,194.55,4635,,,,105.2,103.3,101.1,113.3,
1990,天津市,310.95,27.32,181.38,102.25,3487,,,,105.4,104.6,101.1,109.3,
1990,河北省,896.33,227.89,387.52,280.92,1465,25.4248,43.2341,31.3411,105.8,105.7,104,109,
1990,山西省,429.27,80.81,210.07,138.39,1528,18.825,48.9366,32.2385,105,112.6,101.4,108.6,
1990,内蒙古自治区,319.31,112.57,102.43,104.31,1478,35.2541,32.0785,32.6673,107.5,124.4,99.4,103.1,
1990,中国,18872.8688,5017.2216,7744.0889,6111.5583,1662.5368,26.5843,41.0329,32.3828,103.9203,107.3277,103.1747,102.6687,102.4066
1990,辽宁省,1062.7,168.6,540.8,353.3,2698,15.8652,50.8892,33.2455,100.9,114.5,97,104.8,
1990,吉林省,425.28,124.99,182.15,118.14,1746,29.39,42.8306,27.7793,103.4,136.7,97.9,90.7,
1990,黑龙江省,715.2,160.3,362.7,192.2,2028,22.4133,50.7131,26.8736,105.8,141.8,97.4,97.7,
1990,上海市,744.67,34.24,505.6,241.82,6107,,,,103.5,104.3,102.8,105.3,
1990,江苏省,1416.5,355.17,692.59,368.74,2109,25.0738,48.8945,26.0318,105,101,105.4,106.9,
1990,浙江省,904.69,225.04,408.18,271.47,2138,24.8748,45.1182,30.007,103.9,102.7,105.2,101.4,
1990,安徽省,658,246.1,251.5,160.4,1182,37.4012,38.2219,24.3769,102.9,104.4,107.1,94.8,
1990,福建省,522.28,147.01,174.47,200.8,1763,28.1477,33.4055,38.4468,107.7,102.4,108.1,111.4,
1990,江西省,428.62,175.96,133.56,119.1,1134,41.0527,31.1605,27.7869,104.5,106.4,102.5,105.2,
1990,山东省,1511.19,425.29,635.98,449.92,1815,28.1427,42.0847,29.7726,105.3,105.4,107.2,100.7,
1990,河南省,934.65,325.77,331.85,277.03,1091,34.8548,35.5053,29.64,104.5,105.4,102.3,106.8,
1990,湖北省,824.38,289.45,313.39,221.54,1541,35.1112,38.0152,26.8735,105,107.5,99,114.8,
1990,湖南省,744.44,279.09,252.49,212.86,1228,37.4899,33.9168,28.5933,104,103.2,104.6,103.8,
1990,广东省,1559.03,384.59,615.86,558.58,2484,24.6685,39.5028,35.8287,111.6,107.3,112.7,113.4,
1990,广西壮族自治区,449.06,176.77,118.45,153.84,1066,39.3645,26.3773,34.2582,107,108.5,106.4,105.8,
1990,海南省,102.42,45.71,20.19,36.52,1562,44.63,19.7129,35.6571,110.6,109.2,110.5,112.7,
1990,重庆市,327.75,100.4,115.71,83.71,1031,30.6,41.4,28,106.8,107.8,107.6,104.3,
1990,四川省,890.95,321.41,312.64,256.9,1134,36.075,35.0906,28.8344,109.1,106.9,109.5,111.3,
1990,贵州省,260.14,100.1,92.83,67.21,810,38.4793,35.6846,25.8361,104.3,101.7,106.1,104.6,
1990,云南省,451.67,168.13,157.8,125.74,1224,37.2241,34.937,27.8389,108.7,108.5,109.8,107.1,
1990,西藏自治区,27.7,14.1,3.57,10.03,1276,50.9025,12.8881,36.2094,108.9,106.5,114.8,109.5,
1990,陕西省,404.3,105.56,166.95,131.79,1241,26.1093,41.2936,32.5971,103.4,105.3,101.8,105.2,
1990,甘肃省,242.8,64.06,98.33,80.41,1099,26.3839,40.4984,33.1178,105.6,105,105.4,106.5,
1990,青海省,69.94,17.67,26.89,25.38,1558,25.2645,38.4472,36.2882,103.7,104.2,102.2,105.5,
1990,宁夏回族自治区,64.84,16.84,25.34,22.66,1393,25.9716,39.0808,34.9476,103.7,103.4,102.5,105.3,
1990,新疆维吾尔自治区,261.44,104.09,83.18,74.17,1713,39.8141,31.8161,28.3698,111.7,116,106.7,112,
1991,北京市,598.9,45.52,291.53,261.84,5494,7.6023,48.6776,43.7202,109.9,103.6,107.5,114.5,
1991,天津市,342.75,29.26,196.6,116.79,3777,8.5368,56.7206,34.7425,106,103.4,105.5,116.4,
1991,河北省,1072.07,236.89,459.91,375.27,1727,22.0965,42.8993,35.0042,111,102.5,110,120.8,
1991,山西省,468.51,68.77,236.28,163.46,1592,14.6784,50.4322,34.8893,104.2,87.4,106.3,110.9,
1991,内蒙古自治区,359.66,117.19,124.03,118.44,1642,32.5836,34.4853,32.9311,107.5,104,110.8,107.9,
1991,中国,22005.6285,5288.8476,9129.5622,7587.2187,1912.2359,24.0341,41.4874,34.4785,109.2628,102.3535,113.7854,109.2042,107.7821
1991,辽宁省,1200.1,180.8,590.1,429.2,3027,15.0654,49.1709,35.7637,106.1,104.2,104,110.2,
1991,吉林省,463.47,120.47,203.02,139.98,1878,25.9931,43.8043,30.2026,105.9,100,105.8,113,
1991,黑龙江省,822.3,148.3,413.3,260.7,2310,18.0348,50.2615,31.7038,106.6,91.9,110.7,113.1,
1991,上海市,893.77,34.06,550.64,309.07,6954,3.8894,64.2805,31.8301,107.1,100.4,106.9,108.6,
1991,江苏省,1601.38,345.14,793.92,462.32,2353,21.5527,49.5772,28.8701,108.3,96.1,108.9,119,
1991,浙江省,1089.33,245.22,494.11,350,2558,22.5111,45.3591,32.1298,117.8,107.9,118.2,125.6,
1991,安徽省,663.6,190.5,280.3,192.8,1164,28.7071,42.2393,29.0536,99.1,77.2,109.7,115.9,
1991,福建省,619.87,168.64,217.74,233.49,2041,27.2057,35.1267,37.6676,114.4,109.7,122,111.5,
1991,江西省,479.37,183.27,154.77,141.33,1249,38.2314,32.2861,29.4824,108.2,103.5,111.8,112.1,
1991,山东省,1810.54,521.85,745.9,542.79,2122,28.8229,41.1977,29.9795,114.6,114.2,114,116,
1991,河南省,1045.73,334.61,388.09,323.03,1201,31.9977,37.1119,30.8904,106.9,97.4,113.3,110.4,
1991,湖北省,913.38,279.3,359.86,274.22,1668,30.5787,39.3987,30.0226,106.6,95.1,111.1,115.4,
1991,湖南省,833.3,301.02,285.29,246.99,1357,36.1238,34.2362,29.64,107.9,105.6,108.5,110.5,
1991,广东省,1893.3,416,782.67,694.63,2941,21.9722,41.3389,36.6889,117.7,105.4,123.6,119.4,
1991,广西壮族自治区,518.59,195.17,141.02,182.4,1211,37.6347,27.193,35.1723,112.7,108.8,115.9,114.8,
1991,海南省,120.52,49.8,24.71,46.01,1804,41.3209,20.5028,38.1762,114.9,108.7,120.1,119.7,
1991,重庆市,374.18,109.49,130.88,101.18,1166,29.3,41.2,29.5,109,106.7,109,111.7,
1991,四川省,1016.31,339,376.48,300.83,1283,33.356,37.0438,29.6002,109.1,108.5,106.3,113.4,
1991,贵州省,295.9,115.71,101.54,78.65,896,39.1044,34.3156,26.5799,109.2,113.2,103.5,111.2,
1991,云南省,517.41,169.48,179.56,168.37,1377,32.7555,34.7036,32.5409,106.6,101.1,106.5,111,
1991,西藏自治区,30.53,15.5,4.17,10.86,1358,50.7697,13.6587,35.5716,100.5,96.3,108.6,103.6,
1991,陕西省,468.37,116.88,197.54,153.95,1402,24.9546,42.1761,32.8693,107.2,106.8,105.2,110.2,
1991,甘肃省,271.39,66.55,111.91,92.93,1204,24.5219,41.2359,34.2422,106.6,101.6,109,107.7,
1991,青海省,75.1,17.96,29.84,27.3,1647,23.9148,39.7337,36.3515,104.7,101,104.3,108.1,
1991,宁夏回族自治区,71.78,17.9,27.77,26.1,1511,24.9373,38.6877,36.3611,104.8,102.7,103.2,108.4,
1991,新疆维吾尔自治区,335.91,111.86,107.99,116.07,2101,33.3006,32.1485,34.5539,114.4,111.2,117,115.7,
1992,北京市,709.1,48.67,345.91,314.52,6458,6.8636,48.7816,44.3534,111.6,103,112.2,111.9,
1992,天津市,411.24,30.26,233.41,147.37,4481,7.3582,56.0767,36.565,111.7,100.7,111.5,107.5,
1992,河北省,1278.5,257.08,573.15,448.27,2040,20.1079,44.8299,35.0622,115.6,99.4,120.7,121.4,
1992,山西省,570,82.94,270.28,197.9,1862,15.0494,49.042,35.9087,113.8,112.9,109.4,114.1,
1992,内蒙古自治区,421.68,126.86,152.56,142.26,1906,30.0844,36.1791,33.7365,111,104,115.4,113.8,
1992,中国,27194.5309,5800.2838,11725.0125,9669.2346,2334.3546,21.3289,43.1153,35.5558,114.2245,104.651,121.034,112.6003,112.8332
1992,辽宁省,1472.95,194.6,741.9,536.5,3693,13.212,50.37,36.4247,112.1,104.2,113.6,113.6,
1992,吉林省,558.06,130.82,257.01,170.23,2246,23.4419,46.0542,30.5039,112.2,101.8,118.2,114,
1992,黑龙江省,864.04,167,493.1,299.6,2672,17.4013,51.3806,31.2181,106.8,105.8,106.4,107,
1992,上海市,1114.32,34.16,677.39,402.77,8650,3.0655,60.7895,36.1449,114.9,100.4,117.2,112,
1992,江苏省,2136.02,393.82,1119.26,622.94,3106,18.4371,52.3993,29.1636,126,110.6,131.9,126.2,
1992,浙江省,1365.06,262.67,653.43,459.6,3212,19.0936,47.498,33.4084,119,100.6,125.2,123.4,
1992,安徽省,801.16,230.5,333,237.7,1390,28.7693,41.5627,29.668,116.8,116.9,118.7,113.7,
1992,福建省,787.71,194.87,291.6,298.21,2557,24.8343,37.1616,38.004,120.3,110.8,128.5,120,
1992,江西省,572.55,200.81,199.4,172.34,1472,35.0729,34.8267,30.1004,114.8,105.8,123,119.2,
1992,山东省,2196.53,534.62,999.11,662.8,2556,24.3393,45.4858,30.1749,116.9,100.2,128.6,116.3,
1992,河南省,1279.75,353.92,545.21,380.62,1452,27.6554,42.6029,29.7417,113.7,101.5,125.4,111.1,
1992,湖北省,1088.39,303,444.61,340.78,1962,27.8393,40.8502,31.3105,114.1,108.2,116.6,116.9,
1992,湖南省,997.7,323.91,341.73,321.34,1595,32.8183,34.6238,32.5579,112.4,103.5,117.3,114.1,
1992,广东省,2293.54,465.83,1100.32,881.39,3699,19.0326,44.9562,36.0113,122,105.6,133.4,119,
1992,广西壮族自治区,646.6,233.03,187.48,226.09,1490,36.0393,28.9947,34.966,118.3,112.9,128,116.6,
1992,海南省,181.71,53.59,38.27,93.06,2719,28.9801,20.6954,50.3245,140.2,110,137.5,179.4,
1992,重庆市,461.32,117.28,164.58,138.32,1427,25.4227,42.1399,32.4374,116.2,101.8,121.4,125.6,
1992,四川省,1624.51,372.04,441.57,363.66,1477,31.6019,37.508,30.8901,112.6,104.6,120.5,113.1,
1992,贵州省,339.91,121.18,122.08,96.65,1034,35.6506,35.9154,28.434,108.1,99.3,115,112.6,
1992,云南省,618.69,186.8,219.03,212.86,1622,30.1928,35.4022,34.405,110.9,103,112.8,113.4,
1992,西藏自治区,33.29,16.59,4.46,12.24,1468,49.8348,13.3974,36.7678,107.1,103.5,107,112.6,
1992,陕西省,540.52,116.71,232.07,182.85,1571,21.9532,43.6525,34.3942,108.2,103,110.4,109.9,
1992,甘肃省,317.79,74.2,128.66,114.93,1384,23.3488,40.4859,36.1654,109.9,105.8,110.2,112.8,
1992,青海省,87.52,19.9,36.31,31.31,1912,22.7377,41.4877,35.7747,107.4,104,107.6,109.6,
1992,宁夏回族自治区,83.14,18.31,34.05,30.78,1718,22.0231,40.955,37.0219,108.6,95.7,112.5,113.8,
1992,新疆维吾尔自治区,402.31,114.5,147.64,140.17,2477,28.4606,36.6981,34.8413,113.1,105.5,119.4,115.7,
1993,北京市,863.54,53.14,419.56,413.51,8006,6.2047,48.0337,45.7616,112.1,103.1,113,113.1,
1993,天津市,536.1,35.4,308.4,195.14,5800,6.6014,56.4223,36.9763,112.1,107.4,112.9,111.7,
1993,河北省,1690.84,301.68,847.92,541.24,2682,17.842,50.1479,32.0101,117.7,104.4,124.6,116.6,
1993,山西省,704.7,97.27,335.03,248.11,2271,14.2958,49.2394,36.4648,112.2,109.1,112.8,113.5,
1993,内蒙古自治区,532.71,149.96,203.46,184.39,2423,27.8835,37.8312,34.2853,110.6,105,113.9,115.7,
1993,中国,35673.2304,6887.5977,16472.6619,12312.9708,3027.1571,19.3075,46.1765,34.516,113.8837,104.6492,119.7446,112.17,112.582
1993,辽宁省,2010.82,260.8,1039.3,710.8,5015,12.97,51.6859,35.3491,114.9,110.7,116.6,114.3,
1993,吉林省,717.95,156.05,351.03,211.5,2826,21.7164,48.8505,29.433,112.8,107.7,117.3,110.3,
1993,黑龙江省,1203.22,198.41,649.7,350.24,3306,16.5569,54.2162,29.2269,107.6,104.3,108.7,107.6,
1993,上海市,1511.61,37.82,902.38,579.03,10729,2.5278,59.561,37.9112,114.9,97.3,116.7,113.7,
1993,江苏省,2998.16,490.59,1598.05,909.52,4321,16.363,53.301,30.3359,120.7,102.5,123.3,125.1,
1993,浙江省,1909.49,315.97,983.96,625.99,4469,16.4063,51.0907,32.5036,122,104.8,133.2,116,
1993,安徽省,1069.84,286,444.97,306.17,1785,27.5758,42.9036,29.5206,121,111.9,124.6,116.2,
1993,福建省,1133.49,254.36,455.79,404.05,3556,22.8289,40.9074,36.2637,125.2,109.4,135.9,118.3,
1993,江西省,723.06,225.58,282.46,215,1835,31.1988,39.0656,29.7356,113.7,101.6,128.9,112,
1993,山东省,2779.49,596.63,1355.71,818.03,3212,21.5361,48.9361,29.5278,118.5,106.1,128.1,120,
1993,河南省,1662.76,410.45,764.2,485.53,1865,24.7232,46.0312,29.2456,115.8,110.4,122.1,111.6,
1993,湖北省,1424.38,346.39,537.6,441.84,2361,26.1263,40.5482,33.3255,114.3,105.8,116.7,115.2,
1993,湖南省,1278.28,383.68,470.05,390.98,1997,30.8249,37.7638,31.4113,113.1,104.3,118.2,116,
1993,广东省,3225.3,558.7,1704.88,1205.7,5085,16.1042,49.1422,34.7536,122.3,102.5,136.3,116.7,
1993,广西壮族自治区,893.58,245.6,321.1,305,1982,28.1748,36.8361,34.9891,121.2,99.6,144.9,115.1,
1993,海南省,258.08,76.82,66.08,117.5,3755,29.4996,25.3754,45.1212,120.9,110.5,150.1,115.1,
1993,重庆市,608.53,141.99,229.53,181.53,1870,23.3333,44.7258,31.9409,115.3,105,121.5,116.7,
1993,四川省,2096.48,449.38,580.38,456.32,1854,30.2393,39.0544,30.7063,113.9,105,120.1,113.5,
1993,贵州省,416.07,133.41,155.03,129.25,1234,31.94,37.116,30.944,109.9,103.9,113.5,114.8,
1993,云南省,779.21,191.45,325.57,266.25,2030,24.4424,41.5655,33.9921,110.6,102.5,113.7,117,
1993,西藏自治区,37.28,18.3,5.49,13.63,1624,48.9043,14.6713,36.4244,108.2,106.6,119.7,127.4,
1993,陕西省,671.37,148.24,297.49,232.47,1981,21.8579,43.8646,34.2775,113.3,108.1,115,111.5,
1993,甘肃省,372.24,87.43,159.96,124.85,1600,23.4875,42.9723,33.5402,111.6,108.8,113.6,111.1,
1993,青海省,109.62,22.21,48.13,39.34,2364,20.2498,43.8822,35.868,109.6,99.3,114.7,111.3,
1993,宁夏回族自治区,103.82,20.84,45.61,38.04,2148,19.9445,43.6501,36.4054,110.1,106.5,113.4,109.1,
1993,新疆维吾尔自治区,505.63,126.85,205.07,163.33,2964,25.6133,41.4074,32.9793,110.3,101.1,113.3,117.7,
1994,北京市,1084.03,74.77,499.84,509.42,10240,6.8974,46.1094,46.9932,113.5,102.6,114.1,115,
1994,天津市,833.6,46.53,404.08,274.53,7751,23.5,45.2,31.3,114.3,105.3,114.7,115.6,
1994,河北省,2187.49,451.91,1053.12,682.46,3439,20.6588,48.1428,31.1983,114.9,111.8,116.9,113.7,
1994,山西省,853.77,123.85,440.81,289.11,2729,14.9808,47.9726,37.0467,109.4,104.5,111.5,110.2,
1994,内蒙古自治区,681.92,208.53,261.79,211.6,3094,30.0017,36.6184,33.3799,110.1,103.2,113.1,116.1,
1994,中国,48637.4503,9471.7946,22452.5359,16713.1198,4080.8879,19.4743,46.1631,34.3627,113.0368,103.9455,118.1417,111.3684,111.7664
1994,辽宁省,2461.78,318.95,1259.05,883.78,6103,12.958,51.1455,35.9006,111.2,102.1,113.8,111.1,
1994,吉林省,936.78,259.4,398.83,278.55,3657,27.6625,42.3267,30.0108,114.3,110,105.6,115.6,
1994,黑龙江省,1618.63,316.32,852.97,449.34,4390,19.0168,52.9877,27.9955,108.7,107.2,108.8,108.6,
1994,上海市,1971.92,48.59,1143.24,780.09,13807,2.4641,57.976,39.5599,114.3,102.9,114.2,116.2,
1994,江苏省,4057.39,671.94,2186.77,1198.68,5801,16.8576,53.896,29.2464,116.5,105.2,122.8,111.4,
1994,浙江省,2666.86,443.87,1388.06,834.93,6201,16.3111,51.9886,31.7007,120,104.4,127.5,115.8,
1994,安徽省,1488.47,336.72,744.16,407.59,2257,25.6947,41.0412,33.2642,120.6,103,117,122,
1994,福建省,1685.34,372.58,739.52,573.24,5193,22.069,43.8442,34.0868,121.7,109.3,132.6,113,
1994,江西省,948.16,314.35,338.23,295.58,2376,33.1537,35.6722,31.1741,117,105.7,107,115,
1994,山东省,3872.18,775.03,1900.46,1196.69,4441,20.1594,49.1983,30.6422,116.3,107.3,117.4,120.7,
1994,河南省,2224.43,546.68,1071.74,606.01,2467,24.6604,47.766,27.5736,113.8,101.3,121.6,113.1,
1994,湖北省,1878.65,501.44,812.56,564.65,2991,29.4805,38.6632,31.8557,115.2,107.1,118.8,112.4,
1994,湖南省,1694.42,532.89,618.07,543.46,2630,32.296,35.7402,31.9639,111,105.4,115.4,111,
1994,广东省,4240.56,694.65,2139.89,1406.02,6530,14.9869,48.782,36.2311,119,103.1,125.7,118.4,
1994,广西壮族自治区,1241.83,357.74,485.57,398.52,2675,27.5359,39.2067,33.2574,116,106,127.3,110.7,
1994,海南省,330.95,107.55,83.66,139.74,4702,31.9658,25.0979,42.9363,116,112.9,117.1,106.9,
1994,重庆市,725.14,,,,2541,6.4167,55.7244,37.8589,113.3,102.9,116,118.3,
1994,四川省,2777.88,788.39,1166.22,823.27,2481,29.8475,39.1109,31.0416,111.1,104.4,117.3,110.7,
1994,贵州省,521.17,183.52,195.76,141.89,1527,34.9998,37.143,27.8572,108.5,103.7,111.8,109.8,
1994,云南省,973.97,237.51,429.66,306.8,2515,24.0145,43.5748,32.4107,111.6,103,117.3,114.7,
1994,西藏自治区,45.84,21.1,7.92,16.82,1964,45.9665,17.1342,36.8993,115.6,104,128.8,125.5,
1994,陕西省,816.58,181.78,336.46,298.34,2424,20.4772,43.4311,36.0917,108.1,97,116.4,106.9,
1994,甘肃省,451.66,103.81,199.32,148.53,1921,22.8985,43.7975,33.3039,110.4,106.1,111,114,
1994,青海省,138.24,31.71,58.35,48.18,2942,23.4104,41.7486,34.841,108.2,103.6,108.3,110.8,
1994,宁夏回族自治区,133.97,29.93,55.78,48.26,2740,21.9727,41.1052,36.9221,108.2,102.1,108.8,109.7,
1994,新疆维吾尔自治区,673.68,187.69,265.38,220.61,3888,28.3383,37.6117,34.05,110.9,111.2,110.2,115.3,
1995,北京市,1394.89,72.16,645.81,789.72,12690,4.7861,42.8344,52.3795,112.4,91.7,107.7,120.5,
1995,天津市,920.11,60.8,518.55,352.62,9769,6.5238,55.6402,37.836,114.9,106.3,114.1,117.9,
1995,河北省,2849.52,631.34,1322.77,895.41,4444,22.156,46.4208,31.4232,113.9,108.6,115.4,114.6,
1995,山西省,1092.48,168.69,494.45,412.89,3515,15.6771,45.9513,38.3716,111.1,103.8,113.4,112.5,
1995,内蒙古自治区,832.88,260.18,308.78,288.1,3772,30.3573,36.0278,33.6149,109.1,103.9,111,114.1,
1995,中国,61339.8913,12020.4838,28676.7319,20642.6756,5091.06,19.5965,46.7505,33.6529,110.954,104.9426,113.8252,110.0828,109.755
1995,辽宁省,2793.37,392.2,1390,1011.2,6880,14.0402,49.7601,36.1996,107.1,104.9,107.1,107.8,
1995,吉林省,1129.2,303.99,475.22,358.02,4402,26.7307,41.7875,31.4818,109.7,105,111.6,110.9,
1995,黑龙江省,2014.53,371.2,1048.6,571.6,5402,18.6402,52.6564,28.7034,109.6,106.8,110.2,109,
1995,上海市,2462.57,59.82,1419.41,1020.2,17022,2.3933,56.7893,40.8173,114.1,106.4,114.8,113.7,
1995,江苏省,5155.25,866.24,2715.26,1573.75,7319,16.8031,52.6698,30.5271,115.4,113.6,116.2,114.9,
1995,浙江省,3524.79,549.96,1854.52,1153.07,8149,15.459,52.1291,32.4119,116.7,107.5,118.4,118.3,
1995,安徽省,2003.58,584.12,660.09,566.45,3070,32.2601,36.4558,31.2842,114.3,117.4,111.2,116.7,
1995,福建省,2160.52,464.82,882.34,747.74,6526,22.1882,42.1185,35.6934,115.2,109.5,117.3,114.2,
1995,江西省,1205.11,374.64,403.74,391.35,2896,32.0279,34.5157,33.4564,114.5,105,103,113.7,
1995,山东省,5002.34,1010.13,2355.78,1587.44,5701,20.3929,47.5593,32.0478,114.2,108.9,114.1,117,
1995,河南省,3002.74,762.99,1394.98,830.4,3297,25.532,46.6803,27.7877,114.8,111.9,117.2,113.1,
1995,湖北省,2391.42,619.77,780.18,709.43,3671,29.3816,36.9862,33.6322,114.6,108.9,116.1,112.5,
1995,湖南省,2195.7,685.3,770.67,676.16,3359,32.1416,36.1455,31.7129,110.9,106.5,113.5,110.6,
1995,广东省,5381.72,864.49,2900.22,2168.34,8129,14.5708,48.8824,36.5468,114.9,105.4,118.7,114.6,
1995,广西壮族自治区,1497.56,449.64,535.86,512.06,3304,30.0248,35.7822,34.193,111.4,115.6,108.6,111.1,
1995,海南省,364.17,128.9,78.48,155.87,5063,35.4852,21.605,42.9098,104.3,111.5,94.3,104,
1995,重庆市,1016.25,264.19,412.28,339.78,3395,25.9966,40.5688,33.4347,112.1,104.5,113.8,115.3,
1995,四川省,3534,662.46,980.91,799.84,3043,27.1143,40.1484,32.7373,110,105.5,111.5,114.7,
1995,贵州省,630.07,227.13,232.52,176.56,1826,35.7005,36.5477,27.7518,107.5,102.4,110.5,109.3,
1995,云南省,1206.68,302.69,534.78,384.68,3083,24.767,43.7573,31.4757,111.2,105,113.5,115.2,
1995,西藏自治区,55.98,23.48,13.24,19.39,2358,41.8464,23.5965,34.5571,117.9,104,167.5,113.2,
1995,陕西省,1000.03,217.27,441.67,377.91,2965,20.9548,42.5973,36.4479,109,104,115.2,108,
1995,甘肃省,553.35,110.65,256.83,190.28,2316,19.8383,46.0467,34.115,109.9,103.2,110,115.9,
1995,青海省,165.31,39.62,64.58,63.6,3513,23.6114,38.4863,37.9023,108,99.5,109.3,111.5,
1995,宁夏回族自治区,169.75,35.41,74.67,65.1,3448,20.2123,42.6223,37.1597,109,101.1,113.3,111,
1995,新疆维吾尔自治区,825.11,240.71,283.97,290.17,4701,29.5404,34.8494,35.6102,109,104.9,111.5,110.9,
1996,北京市,1615.73,83.46,683.14,849.13,14254,4.1002,39.9424,55.9574,109.2,97,106.2,113.4,
1996,天津市,1102.4,70.53,584.43,447.44,11734,6.0316,54.2904,39.6781,114.3,108.2,114.3,115.4,
1996,河北省,3452.97,700.94,1664.61,1087.42,5345,20.2996,48.2081,31.4923,113.5,105.5,116.6,113,
1996,山西省,1308.01,198.29,670.41,436.8,4177,15.3454,46.4519,38.2026,111,111.8,111.4,111.9,
1996,内蒙古自治区,984.78,312.82,387.29,284.67,4457,30.576,35.6538,33.7702,112.7,121.4,111.4,112.3,
1996,中国,71813.6296,13878.3326,33827.2667,24108.0303,5898.2078,19.3255,47.1042,33.5703,109.9226,105.0399,112.0922,109.2156,108.7764
1996,辽宁省,3157.69,474.09,1537.68,1145.92,7730,15.0141,48.6968,36.2891,108.6,112.6,107.8,108.4,
1996,吉林省,1337.16,376.01,543.17,417.98,5178,27.919,39.8763,32.2047,113.7,116.5,113.1,111.8,
1996,黑龙江省,2402.58,465.82,1280.95,655.81,6382,18.7387,53.5963,27.665,110.5,110.8,110.5,109.3,
1996,上海市,2902.2,71.58,1582.5,1248.12,19779,2.3235,53.9879,43.6885,113,105,111.1,118.1,
1996,江苏省,6004.21,965.29,3074.12,1964.8,8471,16.4748,51.1994,32.3258,112.2,107.7,112.3,114.3,
1996,浙江省,4146.06,609.18,2200.19,1336.69,9552,14.204,53.2924,32.5038,112.7,104.4,115.5,111.1,
1996,安徽省,2339.25,665.44,1097.37,576.44,3524,31.9324,35.4498,32.6179,114.4,107.8,114.3,114.5,
1996,福建省,2583.83,560.47,1089.57,956.88,7646,21.6315,41.326,37.0426,115.4,108.8,114.3,114.6,
1996,江西省,1517.26,440,588.82,488.44,3452,31.2114,34.141,34.6475,113.4,108.5,113.3,113.2,
1996,山东省,5960.42,1200.17,2810.72,1949.53,6746,20.3979,47.3179,32.2842,112.2,106.6,113.8,112.5,
1996,河南省,3661.18,959.87,1718.98,1004.56,3978,25.797,46.1558,28.0472,113.9,111.3,116,112.4,
1996,湖北省,2970.2,716.34,1344.36,909.5,4311,28.6562,36.9506,34.3932,113.2,104.5,115.5,111.3,
1996,湖南省,2647.16,793.98,1008.43,844.75,3963,31.2575,36.221,32.5216,112.6,106.2,116.3,112.9,
1996,广东省,6519.14,941.73,3269.35,2308.06,9139,13.6832,48.391,37.9258,110.7,104.9,112.6,111.5,
1996,广西壮族自治区,1697.9,580.47,710.13,579.02,3706,31.3046,34.5939,34.1021,110.3,107.2,109.3,108.2,
1996,海南省,389.53,143.54,81.32,164.67,5346,36.222,20.9197,42.8582,104.8,105.4,102.2,105.5,
1996,重庆市,1179.09,287.56,474.31,425.6,4130,24.2162,39.9429,35.8409,111.2,104.8,111.8,114.6,
1996,四川省,2985.15,1175,1773.41,1266.59,3550,26.8145,40.256,32.9295,110.1,107.3,109.2,115.4,
1996,贵州省,713.7,260.56,257.82,201.45,2048,35.1959,35.2734,29.5307,108.9,103.8,112.6,109.2,
1996,云南省,1491.62,364.27,672.82,454.53,3779,23.7519,44.0841,32.164,110.4,105.2,111.5,115.1,
1996,西藏自治区,64.76,27.15,11.39,26.22,2688,41.859,17.4207,40.7202,113.2,104.2,90.8,134.9,
1996,陕西省,1175.38,262.74,475.01,437.63,3446,20.6096,42.2975,37.0929,110.2,109.6,112.8,108.9,
1996,甘肃省,714.18,187.81,314.96,211.41,2946,26.0366,43.1794,30.7839,111.5,109.9,110.4,115.1,
1996,青海省,183.57,39.46,71.52,72.59,3799,21.9417,38.0084,40.0445,108.6,103.7,110.1,109.8,
1996,宁夏回族自治区,193.62,43.24,79.74,70.64,3926,21.3307,39.6944,38.9798,118.1,118.1,109.3,107.9,
1996,新疆维吾尔自治区,912.15,249.31,336.89,325.95,5102,27.6725,34.8196,37.5079,106.4,103.5,107.8,108,
1997,北京市,1810.09,84.85,738.56,986.68,16735,4.7,40.8,54.5,109.6,101,108.1,113.2,
1997,天津市,1235.28,74.55,643.88,521.97,13796,6,51.9,42.1,112.1,107.7,111.7,113.4,
1997,河北省,3953.78,761.76,1934.38,1257.64,6079,19.3,48.9,31.8,112.5,105.4,114.9,112.5,
1997,山西省,1480.13,191.84,789.45,498.84,4736,13,53.3,33.7,110.5,95,114.6,113.5,
1997,内蒙古自治区,1099.77,322.52,445.5,326.5,4691,29.5,40.7,29.8,109.7,102,114.5,114.3,
1997,中国,79715.0445,14265.2278,37545.0255,27904.7912,6480.5028,17.8953,47.099,35.0057,109.2368,103.4366,110.478,110.4313,108.1245
1997,辽宁省,3582.46,485.38,1743.87,1260.81,8525,13.9,50,36.1,108.9,101.3,110.5,109.2,
1997,吉林省,1446.91,368.16,575.43,503.32,5504,25.4,39.8,34.8,109.2,99.6,109.1,116.7,
1997,黑龙江省,2708.46,484.81,1449.25,774.4,7243,17.9,53.5,28.6,110,106.5,110.1,112.7,
1997,上海市,3360.21,75.8,1754.39,1530.02,25750,2.3,52.2,45.5,112.7,104.2,110.6,117.9,
